Country Name,year,Country Code,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Lesotho,1967,LSO,4.258760108,1.988831923,,85.07905138,25830.0,290.0,8.055555556,,,,,0.141483726,0.849673425,46.04016064,27283774.32,,11.85770751,0.374114207,360000.0,788.0,43.778,217300.0,747.0,,91.42,17.471,18.13299942,7.652999878,26.54899979,,,54.2,1.317523057,400.0,61.58420197,30360.0,290900.0,,45.78,,140.0,-22399.0,0.098814229,962273.0,,,,890824.0,92.575,1.76304621,,30360.0
Lesotho,1968,LSO,4.258760108,1.988831923,,83.43214756,25330.0,320.0,8.767123288,,,,,0.141483726,0.849673425,46.4354067,28532129.36,,12.02239789,0.371053742,365000.0,788.0,43.946,212506.0,680.2,,89.88,17.265,18.13299942,7.652999878,26.54899979,,,54.66,1.317523057,400.0,62.46386913,30360.0,312439.0,,47.23,,138.5,-22728.8,0.098814229,983685.0,,,,906938.0,92.198,1.792721346,,30360.0
Lesotho,1969,LSO,4.258760108,1.988831923,,81.62055336,24780.0,350.0,9.589041096,,0.0,,0.0,0.141483726,0.849673425,42.17105263,27818843.62,,12.02239789,0.362855885,365000.0,788.0,44.103,211684.0,680.4,,90.1,17.028,18.13299942,7.652999878,26.54899979,,,59.62,1.317523057,400.0,65.57917333,30360.0,311127.0,,53.29,,136.4,-23058.6,0.098814229,1005909.0,,,,923465.0,91.804,1.805880907,,30360.0
Lesotho,1970,LSO,4.258760108,1.988831923,,79.94071146,24270.0,380.0,10.32608696,68.11565967,769.4072454,79.91683025,469.481329,0.141483726,0.849673425,43.32403259,29780344.39,,12.12121212,0.357654486,368000.0,788.0,44.232,182536.0,605.5,,83.12,16.751,18.13299942,7.652999878,26.54899979,,,58.09,1.317523057,400.0,66.80618939,30360.0,301455.0,,53.87,0.0,133.8,-23388.4,0.131752306,1028926.0,,,,940356.0,91.392,1.812562735,,30360.0
Lesotho,1971,LSO,4.258760108,1.988831923,,77.86561265,23640.0,570.0,15.83333333,68.42891231,714.3773159,85.87516322,439.9516001,0.141483726,0.849673425,27.9440585,21372203.58,,11.85770751,0.342005711,360000.0,788.0,44.321,197254.0,622.8,,89.06,16.432,18.13299942,7.652999878,26.54899979,,,59.09,1.317523057,400.0,72.65921117,30360.0,316737.0,,52.16,0.0,131.1,,0.131752306,1052614.0,,,,957468.0,90.961,1.803377316,,30360.0
Lesotho,1972,LSO,4.258760108,1.988831923,,77.70092227,23590.0,750.0,21.12676056,67.43395964,691.3127241,84.81746956,426.876231,0.141483726,0.849673425,43.00546624,34798230.78,,11.69301713,0.32959024,355000.0,788.0,44.361,104350.0,375.1,,53.93,16.073,18.13299942,7.652999878,26.54899979,,,51.1,1.317523057,400.0,75.12413661,30360.0,278192.0,,53.19,0.0,128.3,-24048.0,0.131752306,1077095.0,,,,975051.0,90.526,1.819747719,,30360.0
Lesotho,1973,LSO,4.258760108,1.988831923,,77.70092227,23590.0,939.0,26.45070423,67.43976339,683.5694417,83.86237563,417.2910465,0.141483726,0.849673425,49.5274673,60018155.62,,11.69301713,0.321885104,355000.0,788.0,44.343,150350.0,588.0,,74.73,15.68,18.13299942,7.652999878,26.54899979,,,59.56,1.317523057,400.0,109.8775714,30360.0,255700.0,,57.45,0.0,125.2,-20546.0,0.131752306,1102878.0,,,,993638.0,90.095,1.888317789,,30360.0
Lesotho,1974,LSO,4.258760108,1.988831923,,77.70092227,23590.0,1000.0,28.16901408,68.51326692,708.8451109,85.49404397,432.6984371,0.141483726,0.849673425,39.39395122,59424282.56,,11.69301713,0.31398285,355000.0,788.0,44.259,264905.0,909.5,,119.46,15.259,18.13299942,7.652999878,26.54899979,,,72.4,1.317523057,400.0,133.4172482,30360.0,291267.0,,56.71,0.0,121.7,-17044.0,0.131752306,1130635.0,,,,1013558.0,89.645,1.984923647,,30360.0
Lesotho,1975,LSO,4.258760108,1.988831923,,78.26086957,23760.0,1075.0,28.89784946,67.60329232,726.911161,83.99071065,447.6510019,0.141483726,0.849673425,36.50886076,54602839.76,,12.25296443,0.320470851,372000.0,788.0,44.105,154422.0,703.1,,89.95,14.813,18.13299942,7.652999878,26.54899979,,,60.94,1.317523057,400.0,128.8435085,30360.0,219636.0,,51.64,0.0,117.9,-13542.0,0.131752306,1160792.0,,,,1035171.0,89.178,2.109971776,,30360.0
Lesotho,1976,LSO,4.258760108,1.988831923,,77.70092227,23590.0,1140.0,32.11267606,67.28169972,710.2996322,84.72473859,437.0651033,0.141483726,0.849673425,30.75327103,45408463.66,,11.69301713,0.297439257,355000.0,788.0,43.881,119658.0,640.1,,73.71,14.347,18.13299942,7.652999878,26.54899979,,,51.68,1.317523057,400.0,123.7130254,30360.0,186945.0,,45.25,0.0,113.6,,0.131752306,1193521.0,,,,1059691.0,88.787,2.341072573,,30360.0
Lesotho,1977,LSO,4.258760108,1.988831923,,75.49407115,22920.0,1210.0,42.01388889,64.20684233,629.4151808,81.46820587,397.1825958,0.141483726,0.849673425,37.58447353,72653518.86,,9.486166008,0.234425365,288000.0,788.0,43.595,251026.0,1507.7,,137.25,13.867,18.13299942,7.652999878,26.54899979,,,66.84,1.317523057,400.0,157.3476623,30360.0,166497.0,,42.07,0.0,109.2,-6538.0,0.131752306,1228536.0,,,,1090055.0,88.728,2.825079749,,30360.0
Lesotho,1978,LSO,4.258760108,1.988831923,,75.52700922,22930.0,1280.0,44.29065744,64.25896733,636.7498184,80.96929108,400.1669162,0.141483726,0.849673425,30.33334771,80856370.75,,9.519104084,0.228422023,289000.0,788.0,43.253,288249.0,1402.2,,135.91,13.385,18.13299942,7.652999878,26.54899979,,,65.7,1.317523057,400.0,210.685201,30360.0,205573.0,,41.66,0.0,104.6,-10382.4,0.131752306,1265202.0,,,,1121842.0,88.669,2.874382354,,30360.0
Lesotho,1979,LSO,4.258760108,1.988831923,,76.05401845,23090.0,1350.0,44.26229508,63.84441706,669.2299485,78.04592199,419.2449765,0.141483726,0.849673425,34.25599673,99391211.4,,10.04611331,0.234135048,305000.0,788.0,42.855,228837.0,1139.5,,115.63,12.912,18.13299942,7.652999878,26.54899979,,,64.31,1.317523057,400.0,222.7296138,30360.0,200825.0,,46.81,0.0,99.9,-14226.8,0.131752306,1302667.0,,,,1154293.0,88.61,2.851605812,,30360.0
Lesotho,1980,LSO,4.258760108,1.988831923,,75.62582345,22960.0,1400.0,47.94520548,65.75085595,724.8308609,81.64375127,450.1153903,0.141483726,0.849673425,22.4361202,96825629.17,,9.617918314,0.217868988,292000.0,788.0,42.398,194497.0,959.8,,96.38,12.455,18.13299942,7.652999878,26.54899979,,,65.4,1.317523057,400.0,321.9994527,30360.0,202642.0,,55.12,0.0,95.4,-18071.2,0.131752306,1340255.0,,,,1186796.0,88.55,2.776920368,,30360.0
Lesotho,1981,LSO,4.258760108,1.988831923,,75.82345191,23020.0,1450.0,48.65771812,65.89755292,731.7461969,83.14214053,450.7651751,0.141483726,0.849673425,24.34776903,105715099.7,,9.815546772,0.216286991,298000.0,788.0,41.88,171796.0,830.9,,88.0,12.022,18.13299942,7.652999878,26.54899979,,,68.44,1.317523057,400.0,315.1316224,30360.0,206760.0,,62.71,0.0,91.0,,0.131752306,1377799.0,,,,1219214.0,88.49,2.69491498,,30360.0
Lesotho,1982,LSO,4.258760108,1.988831923,,75.49407115,22920.0,1500.0,52.08333333,65.7754104,749.8396785,82.0430796,462.022321,0.141483726,0.849673425,16.66435594,58116411.86,,9.486166008,0.203480793,288000.0,788.0,41.299,125048.0,664.4,,77.32,11.617,18.13299942,7.652999878,26.54899979,,,67.95,1.317523057,400.0,246.4002782,30360.0,188220.0,,66.35,0.0,86.8,-25760.0,0.131752306,1415367.0,,,,1251609.0,88.43,2.622353476,,30360.0
Lesotho,1983,LSO,4.258760108,1.988831923,,75.32938076,22870.0,1500.0,53.00353357,63.97874256,719.2298302,81.05699845,441.9354005,0.141483726,0.849673425,16.25862857,62872004.31,,9.321475626,0.19480591,283000.0,788.0,40.661,123097.0,679.8,,74.65,11.246,18.13299942,7.652999878,26.54899979,,,67.24,1.317523057,400.0,266.1883772,30360.0,181070.0,,66.45,0.0,83.0,-28647.0,0.131752306,1452728.0,,,,1283776.0,88.37,2.537581164,,30360.0
Lesotho,1984,LSO,4.258760108,1.988831923,,75.79051383,23010.0,1550.0,52.18855219,64.06521552,708.4972184,83.82569593,435.2883135,0.141483726,0.849673425,15.21385074,50686233.31,,9.782608696,0.199370205,297000.0,788.0,39.97,131679.0,648.9,,78.13,10.919,18.13299942,7.652999878,26.54899979,,,69.81,1.317523057,400.0,223.6426724,30360.0,202934.0,,68.61,0.0,79.7,-31534.0,0.131752306,1489691.0,,,,1315531.0,88.309,2.443465118,,30360.0
Lesotho,1985,LSO,4.258760108,1.988831923,,76.02108037,23080.0,1600.0,52.63157895,64.532653,740.2217963,84.05035672,456.5151419,0.141483726,0.849673425,16.02978041,43060304.21,,10.01317523,0.19919653,304000.0,788.0,39.228,167107.0,720.6,,92.79,10.64,18.13299942,7.652999878,26.54899979,,,66.95,1.317523057,400.0,176.0182531,30360.0,231890.0,,59.5,0.0,76.8,-34421.0,0.131752306,1526131.0,,,,1346780.0,88.248,2.347617177,,30360.0
Lesotho,1986,LSO,4.258760108,1.988831923,,75.46113307,22910.0,1650.0,57.4912892,64.27245167,747.4436222,84.446071,461.2953608,0.141483726,0.849673425,15.83660867,50497067.83,,9.453227931,0.183775034,287000.0,788.0,38.433,132455.0,679.4,,82.78,10.41,18.13299942,7.652999878,26.54899979,,,65.43,1.317523057,400.0,204.177833,30360.0,194965.0,,61.66,0.0,74.3,,0.131752306,1561692.0,,,,1375773.0,88.095,2.129919679,,30360.0
Lesotho,1987,LSO,4.258760108,1.988831923,,76.74571805,23300.0,1700.0,52.14723926,66.61099593,877.5199382,83.15521305,539.1441415,0.141483726,0.849673425,14.25374758,57410510.81,56.0,10.73781291,0.204210239,326000.0,788.0,37.596,146191.0,601.8,,87.74,10.231,18.13299942,7.652999878,26.54899979,,,67.93,1.317523057,400.0,252.3029106,30360.0,242934.0,,62.85,0.0,72.2,-40195.0,0.131752306,1596394.0,,,,1398537.0,87.606,1.641093526,,30360.0
Lesotho,1988,LSO,4.258760108,1.988831923,,77.17391304,23430.0,1750.0,51.62241888,67.09734116,864.4485948,86.5605212,540.0697023,0.141483726,0.849673425,14.001639,65862194.85,,11.16600791,0.207848456,339000.0,788.0,36.732,233910.0,831.0,,123.53,10.108,18.13299942,7.652999878,26.54899979,,,78.03,1.317523057,400.0,288.4060903,30360.0,281473.0,,60.25,0.0,70.5,-33723.8,0.131752306,1630996.0,,,,1420581.0,87.099,1.563925263,,30360.0
Lesotho,1989,LSO,4.258760108,1.988831923,,75.92226614,23050.0,1800.0,59.80066445,65.15757817,808.5078087,84.5775671,505.9515487,0.141483726,0.849673425,12.6246288,62543028.18,,9.914361001,0.180611234,301000.0,788.0,35.864,199365.0,919.4,,117.9,10.051,18.13299942,7.652999878,26.54899979,,,74.67,1.317523057,400.0,297.2614225,30360.0,216845.0,,59.7,0.0,69.2,-27252.6,0.131752306,1666563.0,,,,1442827.0,86.575,1.553844062,,30360.0
Lesotho,1990,LSO,4.258760108,1.988831923,,76.44927536,23210.0,1830.0,57.72870662,63.64737876,724.1162281,80.52042095,453.8668801,0.141483726,0.849673425,12.16164968,72533915.66,,10.44137022,0.186060489,317000.0,788.0,35.013,242119.0,1036.9,,130.92,10.073,18.13299942,7.652999878,26.54899979,,,75.3,1.317523057,400.0,350.0608392,30360.0,233506.0,,56.24,0.0,68.3,-20781.4,0.131752306,1703747.0,,,,1465785.0,86.033,1.578655165,,30360.0
Lesotho,1991,LSO,4.258760108,1.988831923,,76.51515152,23230.0,1850.0,57.99373041,63.89297728,732.6224347,82.63863969,447.7792046,0.141483726,0.849673425,7.324999864,51592112.41,,10.50724638,0.183066204,319000.0,788.0,34.2,67254.0,460.3,,65.65,10.183,18.13299942,7.652999878,26.54899979,,,73.45,1.324110697,402.0000076,404.1970899,30360.0,146106.0,,77.28,0.0,68.0,,0.131752306,1742539.0,,,,1489400.0,85.473,1.598241916,,30360.0
Lesotho,1992,LSO,4.258760108,1.988831923,,76.94334651,23360.0,1850.0,55.72289157,64.43300736,830.6574442,78.14212192,504.9577519,0.141483726,0.849673425,9.077085406,75433660.59,,10.93544137,0.186277728,332000.0,788.0,33.443,93800.0,612.1,,75.69,10.391,17.89699936,7.321000099,25.93700027,,,80.53,1.330698337,404.0000153,466.2744404,30360.0,153239.0,,86.15,0.0,68.1,-7839.0,0.131752306,1782285.0,,,,1513053.0,84.894,1.575610964,,30360.0
Lesotho,1993,LSO,4.258760108,1.988831923,,76.87747036,23340.0,1850.0,56.06060606,65.15459622,801.5253272,85.16254696,499.6775331,0.141483726,0.849673425,8.330235572,69606848.85,,10.86956522,0.181096192,330000.0,788.0,32.759,153256.0,972.6,,95.45,10.7,17.75600052,7.051000118,25.52799988,,,88.31,1.337285852,405.9999847,458.5535585,30360.0,157568.0,,88.03,0.0,68.6,-13713.6,0.131752306,1822236.0,,,,1536090.0,84.297,1.511076282,,30360.0
Lesotho,1994,LSO,4.258760108,1.988831923,,76.71277997,23290.0,1850.0,56.92307692,63.02399596,760.4853497,82.3294426,479.5811879,0.141483726,0.849673425,8.262433407,72564858.62,,10.70487484,0.174606893,325000.0,788.0,32.163,222853.0,818.2,,125.94,11.117,17.49200058,6.785999775,24.94000053,,,94.85,1.343873493,407.9999924,471.8417914,30360.0,272374.0,,85.7,0.0,69.5,-19588.2,0.131752306,1861324.0,,,,1557575.0,83.681,1.388989785,,30360.0
Lesotho,1995,LSO,4.258760108,1.988831923,,76.54808959,23240.0,2000.0,62.5,61.56805485,729.1135328,81.23386865,459.3338234,0.141483726,0.849673425,8.780632296,87972264.34,,10.54018445,0.168545421,320000.0,788.0,31.682,81221.0,776.4,,77.61,11.661,17.33799934,6.597000122,24.62100029,,,83.9,1.350461133,410.0,527.6998379,30360.0,104613.0,,89.81,0.0,70.4,-25462.800000000003,0.131752306,1898598.0,,,,1576691.0,83.045,1.219822251,,30360.0
Lesotho,1996,LSO,4.258760108,1.988831923,,76.61396574,23260.0,2000.0,62.5,59.59208797,671.4121367,81.77093676,429.7160852,0.141483726,0.849673425,7.689283279,72750098.85,,10.60606061,0.166469264,322000.0,788.0,31.332,257418.0,1183.6,,142.52,12.354,17.01399994,6.468999863,24.13899994,,,95.95,1.357048773,412.0000076,489.1318193,30360.0,217487.0,,78.51,0.0,70.9,,0.131752306,1934291.0,,,,1594417.0,82.429,1.117980506,,30360.0
Lesotho,1997,LSO,4.258760108,1.988831923,,76.71277997,23290.0,2000.0,62.5,58.36725138,645.2207804,81.77660276,419.268397,0.141483726,0.849673425,7.003196532,69891623.26,,10.70487484,0.165138584,325000.0,788.0,31.107,206026.0,1015.8,,136.05,13.189,16.80900002,6.438000202,23.98500061,,,99.46,1.363636414,414.0000153,507.1004656,30360.0,202828.0,,85.85,0.0,72.0,-37212.0,0.131752306,1968044.0,,,,1612832.0,81.951,1.148348779,,30360.0
Lesotho,1998,LSO,4.258760108,1.988831923,,76.71277997,23290.0,2000.0,62.5,52.62108244,578.2372886,69.31701907,371.3066636,0.141483726,0.849673425,8.322992802,77275509.65,,10.70487484,0.162702076,325000.0,788.0,30.986,171933.0,1353.3,,115.85,14.136,16.66699982,6.499000072,24.00399971,,,89.78,1.370223929,415.9999847,464.8063925,30360.0,127047.0,,78.98,0.0,73.0,-62013.2,0.131752306,1997516.0,,,,1627216.0,81.462,0.887893914,,30360.0
Lesotho,1999,LSO,4.258760108,1.988831923,,76.71277997,23290.0,,,55.10895898,673.5472076,73.22914605,430.3889278,0.141483726,0.849673425,8.784630254,80183582.94,,10.70487484,0.160912518,325000.0,788.0,30.947,173865.0,943.3,,121.26,15.158,16.53499985,6.514999866,24.01300049,,,106.5,1.376811569,417.9999924,451.9271579,30360.0,184312.0,,98.96,0.0,74.1,-86814.4,0.131752306,2019731.0,,,,1635215.0,80.962,0.490371507,,30360.0
Lesotho,2000,LSO,4.258760108,1.988831923,,76.87747036,23340.0,,,45.3349382,520.8757725,56.75318505,333.0007321,0.141483726,0.849673425,7.827134815,69449796.82,8.676,10.86956522,0.162337343,330000.0,788.0,30.952,149723.0,718.8,,115.75,16.21,16.07799911,6.367000103,23.41399956,,,105.74,1.383399209,420.0,436.488352,30360.0,208295.0,86.25443268,100.09,0.0,75.3,-111615.6,0.131752306,2032804.0,,,,1635431.0,80.452,0.0132084,,30360.0
Lesotho,2001,LSO,1.413913012,1.988831923,,76.87747036,23340.0,,,49.122548,552.1128783,67.63419231,349.2091999,2.914438115,0.946835903,8.298870587,68524352.14,,10.86956522,0.162103216,330000.0,788.0,30.96,254960.0,995.5,,150.1,17.244,15.63599968,6.18900013,22.88400078,,,117.68,1.38998685,422.0000076,405.6053137,30360.0,256109.0,,103.04,0.0,76.4,,0.131752306,2035740.0,,,,1627228.0,79.933,-0.502842454,,30360.0
Lesotho,2002,LSO,3.538843632,1.988831923,,75.88932806,23040.0,,,58.81569093,775.5495822,80.62585135,495.2713822,5.071883655,0.813169224,6.395312833,49613602.51,,9.881422925,0.147795701,300000.0,788.0,30.935,149947.0,736.3,,110.88,18.209,15.35099983,5.994999886,22.57699966,,,101.67,1.39657449,424.0000153,382.1901735,30360.0,203652.0,,96.17,0.0,76.5,-161218.0,0.131752306,2029829.0,,,,1611745.0,79.403,-0.956051065,,30360.0
Lesotho,2003,LSO,5.645020008,0.564981799,,75.88932806,23040.0,,,53.15942565,694.5651078,68.39975114,444.0843583,0.382401067,0.757385696,6.346886124,73486337.86,,9.881422925,0.14863641,300000.0,788.0,30.851,116475.0,609.1,,101.21,19.054,14.7489996,5.71999979,21.6779995,,,96.0,1.403162005,425.9999847,573.6537676,30360.0,191237.0,,93.06,0.0,76.8,-147469.6,0.131752306,2018348.0,,,,1591730.0,78.863,-1.249596794,,30360.0
Lesotho,2004,LSO,6.8,1.426984758,,76.21870883,23140.0,,,49.66290397,541.3753162,75.72034848,338.2761893,0.735820185,0.854788303,5.984006756,90432503.56,,10.21080369,0.154541013,310000.0,788.0,30.695,109280.0,595.4,,100.96,19.734,14.37800026,5.517000198,21.2140007,,,97.77,1.409749645,427.9999924,753.3807868,30360.0,183527.0,,95.94,0.0,76.8,-133721.2,0.131752306,2005940.0,,,,1570872.0,78.311,-1.319059586,,30360.0
Lesotho,2005,LSO,9.785907745,3.822034663,,76.64690382,23270.0,,,53.40531635,649.3659226,72.95561497,335.6725052,0.735820185,0.854788303,5.671130405,95408315.38,,10.63899868,0.161814405,323000.0,788.0,30.469,111647.0,686.8,4.0,99.14,20.204,13.88000011,5.278999805,20.49799919,,,105.16,1.416337286,430.0,842.8130532,30360.0,162555.0,,107.37,0.0,76.9,-119972.8,0.131752306,1996114.0,,,,1551999.0,77.751,-1.208710176,,30360.0
Lesotho,2006,LSO,9.7,2.611626962,,75.98814229,23070.0,,,55.32745832,668.3280328,81.47631863,340.6045801,0.735820185,0.854788303,4.842764809,87174880.01,,9.980237154,0.152265974,303000.0,788.0,30.188,118736.0,522.5,4.0,99.9,20.433,13.34599972,5.039999962,19.72599983,,,97.07,1.422924926,432.0000076,904.6034022,30360.0,227263.0,,96.69,0.0,77.5,,0.131752306,1989939.0,,,,1535835.0,77.18,-1.046957035,,30360.0
Lesotho,2007,LSO,13.86503506,6.915456573,,76.71277997,23290.0,,,55.05126428,676.5745329,80.01973613,343.4208616,0.735820185,0.854788303,5.284879346,90702415.76,,10.70487484,0.163569581,325000.0,788.0,29.887,72685.0,435.6,4.0,93.09,20.434,12.8039999,4.818999767,18.9279995,,,104.8,1.429512567,434.0000153,863.7796315,30360.0,166875.0,,108.98,0.0,76.2,-92476.0,0.131752306,1986922.0,,,,1523890.0,76.696,-0.78079309,,30360.0
Lesotho,2008,LSO,15.90939617,8.445294862,0.033869603,77.7997365,23620.0,,,55.46416264,690.0851115,81.54502122,346.6250526,9.087257229,1.921958687,5.538015811,97387946.06,,11.79183136,0.180159416,358000.0,788.0,29.59,74020.0,390.0,4.0,93.34,20.236,12.18000031,4.587999821,17.97999954,,,101.19,1.436100081,435.9999847,884.9626748,30360.0,189788.0,,105.44,0.0,78.4,-83521.6,0.131752306,1987129.0,,,,1514272.0,76.204,-0.633148076,,30360.0
Lesotho,2009,LSO,17.0,8.59288536,0.034202651,77.04216074,23390.0,,,55.46416264,690.0851115,81.54502122,346.6250526,3.452337287,1.759898508,6.039734637,107096545.8,,11.0342556,0.168330627,335000.0,788.0,29.306,75442.0,421.0,4.0,89.04,19.858,11.83100033,4.406000137,17.48399925,,,94.68,1.442687722,437.9999924,890.9963833,30360.0,179180.0,75.80020142,97.58,0.0,75.5,-74567.2,0.131752306,1990131.0,,,,1506668.0,75.707,-0.503420529,,30360.0
Lesotho,2010,LSO,17.0,4.948298472,0.03439381,76.61396574,23260.0,,,55.46416264,690.0851115,81.54502122,346.6250526,5.253972388,2.184747819,4.787681608,108657668.5,,10.60606061,0.161356517,322000.0,788.0,29.042,173193.0,909.1,4.0,131.1,19.325,11.28499985,4.171000004,16.63199997,,,107.39,1.449275362,440.0,1137.275702,30360.0,190512.0,,98.1,0.0,73.7,-65612.8,0.131752306,1995581.0,,,,1500717.0,75.202,-0.395759623,,30360.0
Lesotho,2011,LSO,22.20067787,10.76856201,0.038927335,76.15283267,23120.0,,,55.46416264,690.0851115,81.54502122,346.6250526,3.444182355,3.108808682,4.469568895,117207120.5,,10.14492754,0.153708952,308000.0,788.0,28.797,103973.0,663.1,4.0,111.0,18.669,10.7510004,3.964999914,15.83699989,,,112.09,1.482213439,450.0,1308.690066,30360.0,156791.0,,111.78,0.0,71.7,,0.131752306,2003787.0,,,,1496629.0,74.69,-0.272774817,,30360.0
Lesotho,2012,LSO,20.56,7.559943526,0.048133724,75.27338764,22853.00049,,,,,,,5.715640929,2.718193024,4.801356986,121291174.9,,9.265480494,0.139603664,281299.9878,788.0,28.559,101482.0,653.5,4.0,103.29,17.936,10.2510004,3.78399992,15.06999969,,,108.65,1.515151515,460.0,1253.696202,30360.0,155298.0,,110.01,0.0,72.2,-47704.0,0.131752306,2014990.0,,,,1497057.0,74.296,0.028593513,,30360.0
Lesotho,2013,LSO,26.61523056,14.80647831,0.053283602,74.17984511,22521.00098,,,,,,,2.096526681,3.639390547,4.950678908,119879205.6,,8.17193696,0.122305981,248100.0061,788.0,28.318,107674.0,764.4,4.0,110.78,17.177,10.00599957,3.63499999,14.73799992,,,112.31,1.548089592,470.0,1193.713257,30360.0,140858.0,,112.09,0.0,72.1,-48210.0,0.131752306,2028519.0,,,,1499055.0,73.899,0.133372871,,30360.0
Lesotho,2014,LSO,27.8,15.64840224,,75.00988303,22773.00049,,,,,,,3.093479319,2.128924277,3.86762921,96683148.94,,8.969037806,0.133255876,272299.9878,788.0,28.068,108514.0,637.1,4.0,111.0,16.433,9.696000099,3.486999989,14.30300045,,,112.45,1.581027668,480.0,1223.333032,30360.0,170327.0,76.6352005,112.19,0.0,71.6,-48716.0,0.164690382,2043437.0,,,,1501885.0,73.498,0.188607626,,30360.0
Lesotho,2015,LSO,31.81505394,19.92038295,,73.25428195,22240.0,,,,,,,6.46905573,2.86491096,3.761836224,89241292.1,,7.213438735,0.106361227,219000.0,788.0,27.799,83100.0,658.3,4.0,100.17,15.75,9.394000053,3.361999989,13.89299965,,,97.69,1.613965744,490.0,1152.139827,30360.0,126242.0,,96.93,0.0,71.9,-49222.0,0.164690382,2059021.0,,,,1504980.0,73.092,0.205862325,,30360.0
Lesotho,2016,LSO,35.28564453,23.6099041,,77.63504611,23570.0,,,,,,,6.46905573,2.86491096,5.57652658,120754572.9,,11.5942029,0.169638472,352000.0,788.0,27.501,25954.0,467.7,4.0,84.85,15.157,9.100999832,3.234999895,13.48900032,,,95.32,1.646903821,500.0,1043.569792,30360.0,55497.0,,99.49,0.0,72.3,,0.164690382,2075001.0,,,,1508173.0,72.683,0.211937542,,30360.0
Lesotho,2017,LSO,33.7,20.38691775,,,,,,,,,,6.35236244,2.269020537,5.398690657,129854133.2,,11.5942029,0.169638472,352000.0,788.0,27.17,216325.0,986.8,4.0,84.85,14.656,9.026000023,3.163000107,13.47000027,,,95.32,1.646903821,500.0,1150.079173,30360.0,219222.0,,99.49,0.0,71.7,-50234.0,0.164690382,2091412.0,,,,1511463.0,72.27,0.217907145,,30360.0
Lesotho,2018,LSO,47.0,37.71324522,,,,,,,,,,6.35236244,2.269020537,4.379704719,112816474.9,,11.5942029,0.169638472,352000.0,788.0,26.808,216325.0,986.8,4.0,84.85,14.246,8.781000137,3.035000086,13.13000011,,,95.32,1.646903821,500.0,1221.883763,30360.0,219222.0,,99.49,0.0,69.1,-50234.0,0.164690382,2108132.0,,,,1514630.0,71.847,0.209312877,,30360.0
Lesotho,2019,LSO,47.0,37.71324522,,,,,,,,,,6.35236244,2.269020537,4.377394664,107687079.9,,11.5942029,0.169638472,352000.0,788.0,26.808,216325.0,986.8,4.0,84.85,14.246,8.536000252,2.921999931,12.77900028,,,95.32,1.646903821,500.0,1157.535164,30360.0,219222.0,,99.49,0.0,68.1,-50234.0,0.164690382,2125268.0,,,,1517760.0,71.415,0.2064379,,30360.0
Lesotho,2020,LSO,47.0,37.71324522,,,,,,,,,,6.35236244,2.269020537,4.377394664,107687079.9,,11.5942029,0.169638472,352000.0,788.0,26.808,216325.0,986.8,,,14.246,8.420999527,2.849999905,12.65400028,,,,1.646903821,500.0,1157.535164,30360.0,219222.0,,,0.0,68.1,-50234.0,0.164690382,2125268.0,,,,1517760.0,71.415,0.2064379,,30360.0
Liberia,1960,LBR,3.0,0.455570975,,,,,,,,,,31.84736044,0.790001943,76.07454233,664891500.0,,3.924418605,0.33091074,378000.0,2391.0,48.761,115000.0,575.0,,,29.444,54.82300186,58.56299973,51.52500153,,,,51.17317276,49290.0,,96320.0,200000.0,,,,207.8,,2.128322259,1118657.0,,,,910229.0,81.368,,,111370.0
